state_name,crop_name,apy_item_interval_start,temperature_recorded_date,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
Telangana,rice,2020,2020-09-24,32.48,21.6,0.0,3.89254,348.92600000000004,1.8666,347.6936,1.740484
Telangana,rice,2020,2020-09-25,32.45,23.08,0.35,3.89254,348.92600000000004,1.8666,347.82939999999996,1.748488
Telangana,rice,2020,2020-09-26,29.51,21.14,45.33,3.89254,348.92600000000004,1.8666,347.91319999999996,1.7536080000000003
Telangana,rice,2020,2020-09-27,31.82,21.26,8.42,3.89254,348.92600000000004,1.8666,347.9482,1.7695619999999999
Telangana,rice,2020,2020-09-28,32.87,21.01,0.97,3.89254,348.92600000000004,1.8666,348.0388,1.76802
Telangana,rice,2020,2020-09-29,32.79,22.1,1.72,3.89254,348.92600000000004,1.8666,348.0956,1.771378
Telangana,rice,2020,2020-09-30,32.16,22.04,7.98,3.89254,348.92600000000004,1.8666,348.2266,1.786156
Telangana,rice,2020,2020-10-01,32.66,21.46,3.9,3.89254,348.92600000000004,1.8666,348.24100000000004,1.791176
Telangana,rice,2020,2020-10-02,33.81,21.66,0.23,3.89254,348.92600000000004,1.8666,348.25120000000004,1.7827460000000002
Telangana,rice,2020,2020-10-03,34.15,22.9,0.14,3.89254,348.92600000000004,1.8666,348.2472,1.784602
Telangana,rice,2020,2020-10-04,34.21,21.95,0.07,3.89254,348.92600000000004,1.8666,348.2478,1.784892
Telangana,rice,2020,2020-10-05,33.92,21.64,0.26,3.89254,348.92600000000004,1.8666,348.2114,1.7760120000000001
Telangana,rice,2020,2020-10-06,33.16,21.66,0.29,3.89254,348.92600000000004,1.8666,348.23979999999995,1.786758
Telangana,rice,2020,2020-10-07,31.19,22.54,4.5,3.89254,348.92600000000004,1.8666,348.2108,1.7810359999999998
Telangana,rice,2020,2020-10-08,31.91,20.95,9.32,3.89254,348.92600000000004,1.8666,348.211,1.7825140000000002
Telangana,rice,2020,2020-10-09,32.85,22.59,0.38,3.89254,348.92600000000004,1.8666,304.6225,2.0533925
Telangana,rice,2020,2020-10-10,32.78,22.41,5.92,3.89254,348.92600000000004,1.8666,304.615,2.0491425
Telangana,rice,2020,2020-10-11,30.48,21.96,12.37,3.89254,348.92600000000004,1.8666,304.61975,2.0468175
Telangana,rice,2020,2020-10-12,31.26,21.47,12.83,3.89254,348.92600000000004,1.8666,304.63975,2.0574450000000004
Telangana,rice,2020,2020-10-13,29.2,21.19,24.01,3.89254,348.92600000000004,1.8666,304.634,2.062275
Telangana,rice,2020,2020-10-14,29.83,20.44,64.19,3.89254,348.92600000000004,1.8666,348.3336,1.804176
Telangana,rice,2020,2020-10-15,31.05,21.23,4.66,3.89254,348.92600000000004,1.8666,348.5554,1.819786
Telangana,rice,2020,2020-10-16,32.01,21.17,0.53,3.89254,348.92600000000004,1.8666,348.7108,1.8423080000000003
Telangana,rice,2020,2020-10-17,32.31,21.57,3.23,3.89254,348.92600000000004,1.8666,348.719,1.834896
Telangana,rice,2020,2020-10-18,33.05,21.73,9.23,3.89254,348.92600000000004,1.8666,348.7384,1.8448500000000003
Telangana,rice,2020,2020-10-19,33.53,21.92,1.69,3.89254,348.92600000000004,1.8666,348.8278,1.8510460000000002
Telangana,rice,2020,2020-10-20,32.85,22.14,7.29,3.89254,348.92600000000004,1.8666,348.79319999999996,1.8533680000000001
Telangana,rice,2020,2020-10-21,32.12,21.76,7.78,3.89254,348.92600000000004,1.8666,348.86899999999997,1.8564340000000001
Telangana,rice,2020,2020-10-22,33.25,21.06,2.63,3.89254,348.92600000000004,1.8666,348.84700000000004,1.8538780000000004
Telangana,rice,2020,2020-10-23,33.63,19.98,0.0,3.89254,348.92600000000004,1.8666,305.2115,2.011375
Telangana,rice,2020,2020-10-24,33.88,20.12,0.0,3.89254,348.92600000000004,1.8666,305.2115,2.11925
Telangana,rice,2020,2020-10-25,33.04,20.88,0.0,3.89254,348.92600000000004,1.8666,305.20775,2.11925
Telangana,rice,2020,2020-10-26,32.88,20.97,0.04,3.89254,348.92600000000004,1.8666,305.23425000000003,2.1235
Telangana,rice,2020,2020-10-27,33.06,19.27,0.09,3.89254,348.92600000000004,1.8666,305.253,2.12775
Telangana,rice,2020,2020-10-28,32.85,17.91,0.0,3.89254,348.92600000000004,1.8666,348.9132,1.8666
Telangana,rice,2020,2020-10-29,32.33,17.6,0.0,3.89254,348.92600000000004,1.8666,348.9134,1.8632000000000002
Telangana,rice,2020,2020-10-30,32.34,18.47,0.0,3.89254,348.92600000000004,1.8666,305.2265,2.1235
Telangana,rice,2020,2020-10-31,32.74,18.58,0.0,3.89254,348.92600000000004,1.8666,348.9162,1.8666
Telangana,rice,2020,2020-11-01,32.67,17.53,0.0,3.89254,348.92600000000004,1.8666,305.238,2.1235
Telangana,rice,2020,2020-11-02,33.08,16.94,0.0,3.89254,348.92600000000004,1.8666,348.8924,1.8582
Telangana,rice,2020,2020-11-03,32.78,17.31,0.0,3.89254,348.92600000000004,1.8666,305.223,2.11925
Telangana,rice,2020,2020-11-04,32.41,15.01,0.0,3.89254,348.92600000000004,1.8666,305.20775,2.11925
Telangana,rice,2020,2020-11-05,32.57,14.27,0.0,3.89254,348.92600000000004,1.8666,391.16875,1.05625
Telangana,rice,2020,2020-11-06,32.22,14.07,0.0,3.89254,348.92600000000004,1.8666,348.85900000000004,1.8564
Telangana,rice,2020,2020-11-07,32.25,15.9,0.06,3.89254,348.92600000000004,1.8666,348.85880000000003,1.8598
Telangana,rice,2020,2020-11-08,31.3,13.71,0.0,3.89254,348.92600000000004,1.8666,348.84360000000004,1.8582
Telangana,rice,2020,2020-11-09,30.64,11.7,0.0,3.89254,348.92600000000004,1.8666,348.8284,1.8564
Telangana,rice,2020,2020-11-10,30.08,10.73,0.0,3.89254,348.92600000000004,1.8666,348.8192,1.8564
Telangana,rice,2020,2020-11-11,31.0,11.16,0.0,3.89254,348.92600000000004,1.8666,348.8192,1.8564
Telangana,rice,2020,2020-11-12,31.54,14.86,0.0,3.89254,348.92600000000004,1.8666,348.8252,1.8582
Telangana,rice,2020,2020-11-13,32.38,17.87,0.53,3.89254,348.92600000000004,1.8666,348.8136,1.8560660000000002
Telangana,rice,2020,2020-11-14,33.25,18.32,0.0,3.89254,348.92600000000004,1.8666,348.8122,1.8558220000000003
Telangana,rice,2020,2020-11-15,33.16,17.32,0.0,3.89254,348.92600000000004,1.8666,348.8048,1.8539619999999999
Telangana,rice,2020,2020-11-16,33.15,18.6,0.0,3.89254,348.92600000000004,1.8666,348.80920000000003,1.855318
Telangana,rice,2020,2020-11-17,33.24,18.35,0.02,3.89254,348.92600000000004,1.8666,348.8078,1.8550800000000003
Telangana,rice,2020,2020-11-18,32.91,18.31,0.0,3.89254,348.92600000000004,1.8666,348.8062,1.8548380000000002
Telangana,rice,2020,2020-11-19,33.43,19.53,0.0,3.89254,348.92600000000004,1.8666,348.81080000000003,1.8563940000000003
Telangana,rice,2020,2020-11-20,32.67,18.98,0.02,3.89254,348.92600000000004,1.8666,348.8036,1.8543500000000002
Telangana,rice,2020,2020-11-21,32.92,17.54,0.14,3.89254,348.92600000000004,1.8666,348.802,1.8541060000000003
Telangana,rice,2020,2020-11-22,32.28,17.07,0.0,3.89254,348.92600000000004,1.8666,348.80060000000003,1.8538640000000002
Telangana,rice,2020,2020-11-23,30.92,15.73,0.0,3.89254,348.92600000000004,1.8666,348.79920000000004,1.85362
Telangana,rice,2020,2020-11-24,30.89,14.99,0.0,3.89254,348.92600000000004,1.8666,348.7886,1.8517760000000003
Telangana,rice,2020,2020-11-25,30.67,13.49,0.0,3.89254,348.92600000000004,1.8666,348.78720000000004,1.85151
Telangana,rice,2020,2020-11-26,29.02,16.85,0.43,3.89254,348.92600000000004,1.8666,348.7916,1.8528660000000001
Telangana,rice,2020,2020-11-27,25.27,17.66,3.86,3.89254,348.92600000000004,1.8666,348.8018,1.8560000000000003
Telangana,rice,2020,2020-11-28,28.23,16.64,4.19,3.89254,348.92600000000004,1.8666,348.8122,1.8591340000000003
Telangana,rice,2020,2020-11-29,30.91,18.37,0.32,3.89254,348.92600000000004,1.8666,348.8224,1.8622679999999998
Telangana,rice,2020,2020-11-30,31.59,18.2,0.0,3.89254,348.92600000000004,1.8666,348.80260000000004,1.857002
Telangana,rice,2020,2020-12-01,30.94,16.27,0.0,3.89254,348.92600000000004,1.8666,348.7888,1.853336
Telangana,rice,2020,2020-12-02,31.12,14.57,0.0,3.89254,348.92600000000004,1.8666,348.7782,1.851264
Telangana,rice,2020,2020-12-03,31.43,13.86,0.0,3.89254,348.92600000000004,1.8666,348.76460000000003,1.847804
Telangana,rice,2020,2020-12-04,31.53,13.24,0.0,3.89254,348.92600000000004,1.8666,348.7568,1.845682
Telangana,rice,2020,2020-12-05,31.7,12.83,0.0,3.89254,348.92600000000004,1.8666,348.7462,1.843822
Telangana,rice,2020,2020-12-06,31.73,12.72,0.0,3.89254,348.92600000000004,1.8666,348.7384,1.8417099999999997
Telangana,rice,2020,2020-12-07,31.85,13.32,0.0,3.89254,348.92600000000004,1.8666,348.7124,1.8365000000000002
Telangana,rice,2020,2020-12-08,32.15,13.7,0.0,3.89254,348.92600000000004,1.8666,348.69660000000005,1.8328400000000002
Telangana,rice,2020,2020-12-09,31.86,13.56,0.0,3.89254,348.92600000000004,1.8666,348.6678,1.8263500000000001
Telangana,rice,2020,2020-12-10,31.85,14.29,0.0,3.89254,348.92600000000004,1.8666,348.64219999999995,1.8242
Telangana,rice,2020,2020-12-11,32.11,15.38,0.0,3.89254,348.92600000000004,1.8666,348.74619999999993,1.84754
Telangana,rice,2020,2020-12-12,30.88,16.12,0.0,3.89254,348.92600000000004,1.8666,348.5936,1.818808
Telangana,rice,2020,2020-12-13,30.35,16.09,0.0,3.89254,348.92600000000004,1.8666,348.5678,1.8069140000000001
Telangana,rice,2020,2020-12-14,30.54,16.69,0.0,3.89254,348.92600000000004,1.8666,348.537,1.7948460000000002
Telangana,rice,2020,2020-12-15,30.83,15.92,0.0,3.89254,348.92600000000004,1.8666,348.49920000000003,1.78518
Telangana,rice,2020,2020-12-16,31.07,16.99,0.0,3.89254,348.92600000000004,1.8666,348.46459999999996,1.7767140000000001
Telangana,rice,2020,2020-12-17,30.61,16.66,0.0,3.89254,348.92600000000004,1.8666,348.4366,1.769848
Telangana,rice,2020,2020-12-18,30.46,16.58,0.0,3.89254,348.92600000000004,1.8666,348.402,1.763492
Telangana,rice,2020,2020-12-19,29.44,14.84,0.0,3.89254,348.92600000000004,1.8666,348.3678,1.7545160000000002
Telangana,rice,2020,2020-12-20,29.11,12.19,0.0,3.89254,348.92600000000004,1.8666,348.34039999999993,1.7478500000000001
Telangana,rice,2020,2020-12-21,29.09,9.08,0.0,3.89254,348.92600000000004,1.8666,348.2844,1.739384
Telangana,rice,2020,2020-12-22,29.37,9.38,0.0,3.89254,348.92600000000004,1.8666,348.21840000000003,1.7309180000000002
Telangana,rice,2020,2020-12-23,29.28,9.73,0.0,3.89254,348.92600000000004,1.8666,348.1596,1.7214419999999997
Telangana,rice,2020,2020-12-24,29.37,11.8,0.0,3.89254,348.92600000000004,1.8666,348.1,1.7115760000000002
Telangana,rice,2020,2020-12-25,29.14,11.93,0.0,3.89254,348.92600000000004,1.8666,348.0384,1.70014
Telangana,rice,2020,2020-12-26,29.43,11.88,0.0,3.89254,348.92600000000004,1.8666,347.975,1.688382
Telangana,rice,2020,2020-12-27,30.73,11.88,0.0,3.89254,348.92600000000004,1.8666,347.91279999999995,1.677922
Telangana,rice,2020,2020-12-28,30.55,12.55,0.0,3.89254,348.92600000000004,1.8666,347.84759999999994,1.665278
Telangana,rice,2020,2020-12-29,30.1,13.61,0.0,3.89254,348.92600000000004,1.8666,347.7734,1.654408
Telangana,rice,2020,2020-12-30,29.65,14.13,0.0,3.89254,348.92600000000004,1.8666,347.6854,1.641816
Telangana,rice,2020,2020-12-31,28.86,15.0,0.0,3.89254,348.92600000000004,1.8666,347.5958,1.630176
Telangana,rice,2021,2021-01-01,28.79,14.75,0.0,3.57221,348.92600000000004,1.8666,347.5094,1.620026
Telangana,rice,2021,2021-01-02,29.88,14.37,0.0,3.57221,348.92600000000004,1.8666,347.43580000000003,1.6075399999999997
Telangana,rice,2021,2021-01-03,29.83,14.18,0.0,3.57221,348.92600000000004,1.8666,347.35,1.5891899999999999
Telangana,rice,2021,2021-01-04,29.6,15.43,0.0,3.57221,348.92600000000004,1.8666,347.2718,1.574624
Telangana,rice,2021,2021-01-05,30.01,16.19,0.0,3.57221,348.92600000000004,1.8666,347.2042,1.562192
Telangana,rice,2021,2021-01-06,29.74,18.18,0.0,3.57221,348.92600000000004,1.8666,347.1462,1.5488880000000003
Telangana,rice,2021,2021-01-07,28.76,18.85,0.93,3.57221,348.92600000000004,1.8666,347.1014,1.53993
Telangana,rice,2021,2021-01-08,30.86,19.63,0.04,3.57221,348.92600000000004,1.8666,347.03679999999997,1.525526
Telangana,rice,2021,2021-01-09,32.22,18.0,0.0,3.57221,348.92600000000004,1.8666,346.9746,1.512226
Telangana,rice,2021,2021-01-10,31.99,16.31,0.0,3.57221,348.92600000000004,1.8666,346.9176,1.50057
Telangana,rice,2021,2021-01-11,32.48,15.8,0.0,3.57221,348.92600000000004,1.8666,346.8474,1.48706
Telangana,rice,2021,2021-01-12,32.14,16.52,0.0,3.57221,348.92600000000004,1.8666,346.7744,1.473384
Telangana,rice,2021,2021-01-13,31.4,16.1,0.0,3.57221,348.92600000000004,1.8666,346.694,1.459986
Telangana,rice,2021,2021-01-14,31.32,14.76,0.0,3.57221,348.92600000000004,1.8666,389.85275,0.9277074999999999
Telangana,rice,2021,2021-01-15,31.26,14.32,0.0,3.57221,348.92600000000004,1.8666,346.555,1.434676
Telangana,rice,2021,2021-01-16,31.29,14.79,0.0,3.57221,348.92600000000004,1.8666,346.50300000000004,1.422968
Telangana,rice,2021,2021-01-17,31.54,15.53,0.0,3.57221,348.92600000000004,1.8666,346.469,1.416472
Telangana,rice,2021,2021-01-18,30.77,16.63,0.0,3.57221,348.92600000000004,1.8666,346.431,1.4078060000000001
Telangana,rice,2021,2021-01-19,32.4,16.01,0.0,3.57221,348.92600000000004,1.8666,346.379,1.398026
Telangana,rice,2021,2021-01-20,32.59,16.61,0.0,3.57221,348.92600000000004,1.8666,346.322,1.386306
Telangana,rice,2021,2021-01-21,32.64,16.45,0.0,3.57221,348.92600000000004,1.8666,346.2828,1.3763260000000002
Telangana,rice,2021,2021-01-22,32.64,15.8,0.0,3.57221,348.92600000000004,1.8666,346.28900000000004,1.3704420000000002
Telangana,rice,2021,2021-01-23,33.18,15.58,0.0,3.57221,348.92600000000004,1.8666,346.28020000000004,1.3606200000000002
Telangana,rice,2021,2021-01-24,33.35,17.09,0.0,3.57221,348.92600000000004,1.8666,346.28180000000003,1.352676
Telangana,rice,2021,2021-01-25,33.11,16.45,0.0,3.57221,348.92600000000004,1.8666,346.2548,1.342742
Telangana,rice,2021,2021-01-26,32.8,16.5,0.0,3.57221,348.92600000000004,1.8666,346.21860000000004,1.33358
Telangana,rice,2021,2021-01-27,32.27,16.92,0.0,3.57221,348.92600000000004,1.8666,346.1712,1.321944
Telangana,rice,2021,2021-01-28,31.58,17.95,0.0,3.57221,348.92600000000004,1.8666,346.13160000000005,1.3112400000000002
Telangana,rice,2021,2021-01-29,31.58,17.35,0.0,3.57221,348.92600000000004,1.8666,346.10119999999995,1.3022759999999998
Telangana,rice,2021,2021-01-30,32.28,15.62,0.0,3.57221,348.92600000000004,1.8666,346.088,1.2947199999999999
Telangana,rice,2021,2021-01-31,31.64,15.27,0.0,3.57221,348.92600000000004,1.8666,346.0834,1.287126
Telangana,rice,2021,2021-02-01,31.24,15.32,0.0,3.57221,348.92600000000004,1.8666,346.0958,1.2821120000000001
Telangana,rice,2021,2021-02-02,31.52,12.77,0.0,3.57221,348.92600000000004,1.8666,346.0766,1.2736560000000001
Telangana,rice,2021,2021-02-03,31.48,11.7,0.0,3.57221,348.92600000000004,1.8666,346.05039999999997,1.2650780000000001
Telangana,rice,2021,2021-02-04,31.5,11.93,0.0,3.57221,348.92600000000004,1.8666,346.02660000000003,1.257364
Telangana,rice,2021,2021-02-05,31.86,13.04,0.0,3.57221,348.92600000000004,1.8666,345.99760000000003,1.248408
Telangana,rice,2021,2021-02-06,32.09,13.89,0.0,3.57221,348.92600000000004,1.8666,345.9824,1.243258
Telangana,rice,2021,2021-02-07,31.0,13.79,0.0,3.57221,348.92600000000004,1.8666,345.96220000000005,1.2371660000000002
Telangana,rice,2021,2021-02-08,30.78,11.31,0.0,3.57221,348.92600000000004,1.8666,345.93940000000003,1.229068
Telangana,rice,2021,2021-02-09,31.71,11.06,0.0,3.57221,348.92600000000004,1.8666,345.89639999999997,1.2185320000000002
Telangana,rice,2021,2021-02-10,32.76,11.89,0.0,3.57221,348.92600000000004,1.8666,345.8712,1.2124219999999999
Telangana,rice,2021,2021-02-11,32.96,13.08,0.0,3.57221,348.92600000000004,1.8666,345.8772,1.208796
Telangana,rice,2021,2021-02-12,32.89,14.95,0.0,3.57221,348.92600000000004,1.8666,345.8504,1.200806
Telangana,rice,2021,2021-02-13,33.24,15.68,0.0,3.57221,348.92600000000004,1.8666,345.8104,1.190026
Telangana,rice,2021,2021-02-14,33.92,15.65,0.0,3.57221,348.92600000000004,1.8666,345.7676,1.1790800000000001
Telangana,rice,2021,2021-02-15,33.89,17.01,0.0,3.57221,348.92600000000004,1.8666,345.7186,1.1667159999999999
Telangana,rice,2021,2021-02-16,34.15,17.68,0.0,3.57221,348.92600000000004,1.8666,345.6686,1.1544979999999998
Telangana,rice,2021,2021-02-17,33.09,17.24,0.0,3.57221,348.92600000000004,1.8666,345.6044,1.143606
Telangana,rice,2021,2021-02-18,31.69,16.94,0.0,3.57221,348.92600000000004,1.8666,345.539,1.132432
Telangana,rice,2021,2021-02-19,28.13,16.3,1.07,3.57221,348.92600000000004,1.8666,345.47940000000006,1.122994
Telangana,rice,2021,2021-02-20,30.42,15.03,1.31,3.57221,348.92600000000004,1.8666,345.4356,1.115438
Telangana,rice,2021,2021-02-21,31.82,16.36,0.0,3.57221,348.92600000000004,1.8666,345.3746,1.1052579999999999
Telangana,rice,2021,2021-02-22,33.21,16.62,0.01,3.57221,348.92600000000004,1.8666,345.32,1.096006
Telangana,rice,2021,2021-02-23,34.51,15.95,0.0,3.57221,348.92600000000004,1.8666,345.26279999999997,1.0868980000000001
Telangana,rice,2021,2021-02-24,35.43,15.68,0.0,3.57221,348.92600000000004,1.8666,345.2228,1.0801120000000002
Telangana,rice,2021,2021-02-25,36.99,16.03,0.0,3.57221,348.92600000000004,1.8666,345.19500000000005,1.0747399999999998
Telangana,rice,2021,2021-02-26,37.37,18.49,0.0,3.57221,348.92600000000004,1.8666,345.16639999999995,1.070234
Telangana,rice,2021,2021-02-27,37.18,18.26,0.0,3.57221,348.92600000000004,1.8666,345.1182,1.061518
Telangana,rice,2021,2021-02-28,37.42,17.86,0.0,3.57221,348.92600000000004,1.8666,345.104,1.059544
Telangana,rice,2021,2021-03-01,38.12,19.87,0.0,3.57221,348.92600000000004,1.8666,345.05740000000003,1.051258
Telangana,rice,2021,2021-03-02,37.69,19.23,0.0,3.57221,348.92600000000004,1.8666,345.0122,1.045306
Telangana,rice,2021,2021-03-03,36.57,17.62,0.0,3.57221,348.92600000000004,1.8666,344.963,1.037802
Telangana,rice,2021,2021-03-04,36.8,16.63,0.0,3.57221,348.92600000000004,1.8666,344.8878,1.0248899999999999
Telangana,rice,2021,2021-03-05,37.25,17.07,0.0,3.57221,348.92600000000004,1.8666,344.82779999999997,1.0149180000000002
Telangana,rice,2021,2021-03-06,37.43,17.61,0.0,3.57221,348.92600000000004,1.8666,344.764,1.0046380000000001
Telangana,rice,2021,2021-03-07,38.09,18.06,0.0,3.57221,348.92600000000004,1.8666,344.706,0.9957879999999999
Telangana,rice,2021,2021-03-08,37.47,20.04,0.0,3.57221,348.92600000000004,1.8666,344.62579999999997,0.9829700000000001
Telangana,rice,2021,2021-03-09,36.83,19.67,0.0,3.57221,348.92600000000004,1.8666,344.56460000000004,0.974216
Telangana,rice,2021,2021-03-10,37.02,20.23,0.0,3.57221,348.92600000000004,1.8666,344.51,0.9666980000000001
Telangana,rice,2021,2021-03-11,37.64,19.88,0.0,3.57221,348.92600000000004,1.8666,344.4618,0.960104
Telangana,rice,2021,2021-03-12,37.03,19.52,0.0,3.57221,348.92600000000004,1.8666,344.40819999999997,0.952632
Telangana,rice,2021,2021-03-13,36.03,17.98,0.0,3.57221,348.92600000000004,1.8666,344.33059999999995,0.9396760000000001
Telangana,rice,2021,2021-03-14,36.61,17.78,0.0,3.57221,348.92600000000004,1.8666,344.2772,0.9313659999999999
Telangana,rice,2021,2021-03-15,37.06,18.7,0.0,3.57221,348.92600000000004,1.8666,344.212,0.9195460000000001
Telangana,rice,2021,2021-03-16,37.14,19.45,0.0,3.57221,348.92600000000004,1.8666,344.1812,0.915038
Telangana,rice,2021,2021-03-17,37.43,20.43,0.0,3.57221,348.92600000000004,1.8666,344.17539999999997,0.9163140000000001
Telangana,rice,2021,2021-03-18,36.77,21.27,0.0,3.57221,348.92600000000004,1.8666,344.1854,0.9172399999999999
Telangana,rice,2021,2021-03-19,36.48,20.69,0.02,3.57221,348.92600000000004,1.8666,344.1522,0.914026
Telangana,rice,2021,2021-03-20,36.37,19.96,0.0,3.57221,348.92600000000004,1.8666,344.125,0.912928
Telangana,rice,2021,2021-03-21,36.42,18.88,0.09,3.57221,348.92600000000004,1.8666,344.0734,0.906134
Telangana,rice,2021,2021-03-22,36.87,20.08,0.0,3.57221,348.92600000000004,1.8666,343.9884,0.8930779999999998
Telangana,rice,2021,2021-03-23,36.49,20.75,0.26,3.57221,348.92600000000004,1.8666,343.9346,0.8865480000000001
Telangana,rice,2021,2021-03-24,37.52,19.23,0.0,3.57221,348.92600000000004,1.8666,343.8712,0.8777280000000001
Telangana,rice,2021,2021-03-25,38.2,20.18,0.0,3.57221,348.92600000000004,1.8666,343.8196,0.871674
Telangana,rice,2021,2021-03-26,38.82,20.63,0.0,3.57221,348.92600000000004,1.8666,343.7598,0.864288
Telangana,rice,2021,2021-03-27,39.75,19.95,0.0,3.57221,348.92600000000004,1.8666,343.7348,0.864196
Telangana,rice,2021,2021-03-28,40.53,20.1,0.0,3.57221,348.92600000000004,1.8666,343.67539999999997,0.856918
Telangana,rice,2021,2021-03-29,41.14,20.56,0.0,3.57221,348.92600000000004,1.8666,343.59720000000004,0.8458219999999999
Telangana,rice,2021,2021-03-30,41.43,21.81,0.0,3.57221,348.92600000000004,1.8666,343.52660000000003,0.8354860000000001
Telangana,rice,2021,2021-03-31,41.49,21.43,0.0,3.57221,348.92600000000004,1.8666,343.448,0.823656
Telangana,rice,2021,2021-04-01,41.09,22.54,0.0,3.57221,348.92600000000004,1.8666,343.3794,0.814436
Telangana,rice,2021,2021-04-02,41.41,22.96,0.0,3.57221,348.92600000000004,1.8666,343.3202,0.8046900000000001
Telangana,rice,2021,2021-04-03,41.35,21.74,0.0,3.57221,348.92600000000004,1.8666,343.3014,0.802786
Telangana,rice,2021,2021-04-04,40.4,23.06,0.0,3.57221,348.92600000000004,1.8666,343.25339999999994,0.797266
Telangana,rice,2021,2021-04-05,40.01,22.33,0.05,3.57221,348.92600000000004,1.8666,343.1888,0.786598
Telangana,rice,2021,2021-04-06,40.88,22.69,0.19,3.57221,348.92600000000004,1.8666,343.0916,0.77484
Telangana,rice,2021,2021-04-07,41.75,23.19,0.02,3.57221,348.92600000000004,1.8666,342.97439999999995,0.760156
Telangana,rice,2021,2021-04-08,39.7,24.79,0.0,3.57221,348.92600000000004,1.8666,342.8804,0.7495160000000001
Telangana,rice,2021,2021-04-09,38.87,23.86,0.0,3.57221,348.92600000000004,1.8666,342.773,0.7357060000000001
Telangana,rice,2021,2021-04-10,39.09,23.62,0.33,3.57221,348.92600000000004,1.8666,342.6692,0.723634
Telangana,rice,2021,2021-04-11,36.76,22.8,0.74,3.57221,348.92600000000004,1.8666,342.567,0.7118819999999999
Telangana,rice,2021,2021-04-12,37.92,23.15,0.0,3.57221,348.92600000000004,1.8666,342.4722,0.7004360000000001
Telangana,rice,2021,2021-04-13,38.78,21.87,1.56,3.57221,348.92600000000004,1.8666,342.38739999999996,0.6918960000000001
Telangana,rice,2021,2021-04-14,37.12,20.19,6.63,3.57221,348.92600000000004,1.8666,342.3098,0.681404
Telangana,rice,2021,2021-04-15,37.22,20.29,3.06,3.57221,348.92600000000004,1.8666,342.2496,0.675134
Telangana,rice,2021,2021-04-16,39.18,21.84,0.91,3.57221,348.92600000000004,1.8666,343.0194,0.670094
Telangana,rice,2021,2021-04-17,39.49,23.5,0.0,3.57221,348.92600000000004,1.8666,342.2018,0.6672480000000001
Telangana,rice,2021,2021-04-18,40.57,23.43,0.0,3.57221,348.92600000000004,1.8666,342.1702,0.66193
Telangana,rice,2021,2021-04-19,40.9,23.88,0.62,3.57221,348.92600000000004,1.8666,342.137,0.6568539999999999
Telangana,rice,2021,2021-04-20,40.8,25.58,0.21,3.57221,348.92600000000004,1.8666,342.11199999999997,0.651406
Telangana,rice,2021,2021-04-21,39.85,24.33,0.28,3.57221,348.92600000000004,1.8666,342.1154,0.648962
Telangana,rice,2021,2021-04-22,39.44,23.79,4.32,3.57221,348.92600000000004,1.8666,342.0916,0.644278
Telangana,rice,2021,2021-04-23,39.4,23.6,2.68,3.57221,348.92600000000004,1.8666,342.0614,0.639528
Telangana,rice,2021,2021-04-24,40.71,23.33,0.96,3.57221,348.92600000000004,1.8666,342.0308,0.634078
Telangana,rice,2021,2021-04-25,41.31,24.51,0.0,3.57221,348.92600000000004,1.8666,342.0032,0.629486
Telangana,rice,2021,2021-04-26,41.33,24.57,0.03,3.57221,348.92600000000004,1.8666,341.99120000000005,0.6269560000000001
Telangana,rice,2021,2021-04-27,41.51,23.59,0.27,3.57221,348.92600000000004,1.8666,341.9728,0.623506
Telangana,rice,2021,2021-04-28,41.44,24.15,0.3,3.57221,348.92600000000004,1.8666,341.9648,0.622422
Telangana,rice,2021,2021-04-29,42.26,24.34,0.27,3.57221,348.92600000000004,1.8666,341.9452,0.61891
Telangana,rice,2021,2021-04-30,41.17,23.83,0.93,3.57221,348.92600000000004,1.8666,341.9162,0.613858
Telangana,rice,2021,2021-05-01,39.52,24.22,0.12,3.57221,348.92600000000004,1.8666,341.9084,0.61249
Telangana,rice,2021,2021-05-02,39.31,23.21,0.04,3.57221,348.92600000000004,1.8666,341.8822,0.607758
Telangana,rice,2021,2021-05-03,38.96,22.7,1.31,3.57221,348.92600000000004,1.8666,341.8804,0.60759
Telangana,rice,2021,2021-05-04,39.62,23.09,2.17,3.57221,348.92600000000004,1.8666,341.8552,0.603116
Telangana,rice,2021,2021-05-05,40.47,24.61,0.77,3.57221,348.92600000000004,1.8666,341.8474,0.60254
Telangana,rice,2021,2021-05-06,40.34,23.93,1.44,3.57221,348.92600000000004,1.8666,341.8272,0.59866
Telangana,rice,2021,2021-05-07,39.47,25.17,0.21,3.57221,348.92600000000004,1.8666,341.813,0.596144
Telangana,rice,2021,2021-05-08,39.23,25.23,0.02,3.57221,348.92600000000004,1.8666,341.793,0.592974
Telangana,rice,2021,2021-05-09,39.11,25.55,0.0,3.57221,348.92600000000004,1.8666,341.7792,0.5904719999999999
Telangana,rice,2021,2021-05-10,39.69,25.49,0.36,3.57221,348.92600000000004,1.8666,341.7656,0.588282
Telangana,rice,2021,2021-05-11,40.39,25.58,0.81,3.57221,348.92600000000004,1.8666,341.748,0.585844
Telangana,rice,2021,2021-05-12,41.07,23.07,3.93,3.57221,348.92600000000004,1.8666,341.7444,0.5856
